etablissement_id,site_web,adresse,nb_etudiants,url_logo,url_image
0220013V,http://www.lycees-dinan.fr,48 promenade Fontaine des Eaux BP 12064 22102 Dinan,1266,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20La%20Fontaine%20des%20Eaux.svg,
0220013V,https://www.lycees-dinan.fr/,48 promenade Fontaine des Eaux BP 12064 22102 Dinan,1266,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20La%20Fontaine%20des%20Eaux.svg,
0220023F,http://lycee-ledantec.fr,Rue des Cordiers BP 80349 22303 Lannion,1167,,
0220023F,http://lycee-ledantec.fr,Rue des Cordiers BP 80349 22303 Lannion,1212,,
0542208G,http://lyceestanvillers.fr,468 rue de Vandoeuvre 54600 Villers-lès-Nancy,771,,
0542208G,http://lyceestanvillers.fr,468 rue de Vandoeuvre 54600 Villers-lès-Nancy,794,,
0220027K,https://www.lycee-fulgence-bienvenue-loudeac.ac-rennes.fr/,Rue Eon de l'Etoile BP 601 22606 Loudéac,799,,
0220027K,https://www.lycee-fulgence-bienvenue-loudeac.ac-rennes.fr/,Rue Eon de l'Etoile BP 601 22606 Loudéac,822,,
0220056S,http://www.lycee-rabelais-saint-brieuc.ac-rennes.fr,8 rue Rabelais BP 2255 22022 Saint-Brieuc,848,,
0220056S,http://www.lycee-rabelais-saint-brieuc.ac-rennes.fr,8 rue Rabelais BP 2255 22022 Saint-Brieuc,881,,
0530068L,http://www.lhf53.eu,25 rue du Mans 53000 Laval,727,,
0530068L,http://www.lhf53.eu,25 rue du Mans 53000 Laval,754,,
0530068L,http://www.lhf53.eu,91 rue Haute-Follis BP 30129 53001 Laval,727,,http://commons.wikimedia.org/wiki/Special:FilePath/Entr%C3%A9e%20lyc%C3%A9e%20priv%C3%A9%20Haute-Follis%2C%20Laval.jpg
0470782V,http://www.lp-jean-monnet.fr/,Rue Marcel Pagnol 47510 Foulayronnes,308,,
0470782V,http://www.lp-jean-monnet.fr/,Rue Marcel Pagnol 47510 Foulayronnes,316,,
0220058U,http://www.lycee-chaptal-saint-brieuc.ac-rennes.fr,6 allée Chaptal 22015 Saint-Brieuc,471,,
0220058U,http://www.lycee-chaptal-saint-brieuc.ac-rennes.fr,6 allée Chaptal 22015 Saint-Brieuc,473,,
0592963A,https://www.lycee-saintmartin59.fr/,54 rue de Lille BP 20709 59062 Roubaix,485,,
0592963A,https://www.lycee-saintmartin59.fr/,54 rue de Lille BP 20709 59062 Roubaix,561,,
0711322B,https://lyc-jguyot-chalon-sur-saone.eclat-bfc.fr/,1 rue de la Manutention BP 86 71321 Chalon-sur-Saône,512,,
0711322B,https://lyc-jguyot-chalon-sur-saone.eclat-bfc.fr/,1 rue de la Manutention BP 86 71321 Chalon-sur-Saône,535,,
0220094H,http://www.cordeliers-ndvictoire.org,1 place des Cordeliers BP 92063 22102 Dinan,658,,
0220094H,http://www.cordeliers-ndvictoire.org,1 place des Cordeliers BP 92063 22102 Dinan,660,,
0220116G,http://www.polesup-stbrieuc.org,47 boulevard Laënnec BP 522 22005 Saint-Brieuc,,,
0440112H,http://www.audencia.com/,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Audencia.JPG
0220196U,http://www.lyceehenriavril.fr,7 et 9 rue de Dinard BP 40219 22402 Lamballe-Armor,1138,,
0220196U,http://www.lyceehenriavril.fr,7 et 9 rue de Dinard BP 40219 22402 Lamballe-Armor,1178,,
0221033D,http://www.lavilledavy.fr,51 rue de la Corderie 22120 Quessoy,,,
0593030Y,http://www.isv-ndsc.fr/,6 rue du maréchal Joffre 59120 Loos,298,,
0593030Y,http://www.isv-ndsc.fr/,6 rue du maréchal Joffre 59120 Loos,306,,
0221673Z,http://www.hortilan.com,52 rue Saint Ilan BP 14 22360 Langueux,,,
0930126G,https://www.lyceeblanqui.fr/,54 rue Charles Schmidt BP 196 93400 Saint-Ouen,844,,
0930126G,https://www.lyceeblanqui.fr/,54 rue Charles Schmidt BP 196 93400 Saint-Ouen,857,,
0221848P,https://iut-stbrieuc.univ-rennes1.fr,,,,
0332344U,http://lp-henribrulle.fr,65 route de Saint-Émilion BP 90 33503 Libourne,462,,
0332344U,http://lp-henribrulle.fr,65 route de Saint-Émilion BP 90 33503 Libourne,471,,
0230020X,http://www.lyc-pierre-bourdan.ac-limoges.fr,Place Molière BP 19 23011 Guéret,604,,
0230020X,http://www.lyc-pierre-bourdan.ac-limoges.fr,Place Molière BP 19 23011 Guéret,649,,
9740097M,https://stjoseph.ec2web.fr/lycee-agricole/,24 rue Raphael Babet 97480 Saint-Joseph,,,
0240024W,https://etablissementbertrandeborn.net/,1 rue Charles Mangold BP 90029 24001 Périgueux,809,,
0240024W,https://etablissementbertrandeborn.net,1 rue Charles Mangold BP 90029 24001 Périgueux,809,,
0240024W,https://etablissementbertrandeborn.net/,1 rue Charles Mangold BP 90029 24001 Périgueux,835,,
0240024W,https://etablissementbertrandeborn.net,1 rue Charles Mangold BP 90029 24001 Périgueux,835,,
0250007X,https://lyceehugobesancon.org/LVH/,1 rue Rembrandt BP 2159 25052 Besançon,925,,
0250007X,https://lyceehugobesancon.org/LVH/,1 rue Rembrandt BP 2159 25052 Besançon,935,,
0250010A,http://www.lyceepergaud.fr,91-93 boulevard Léon Blum BP 979 25022 Besançon,1640,,
0250010A,http://www.lyceepergaud.fr,91-93 boulevard Léon Blum BP 979 25022 Besançon,1669,,
0250011B,https://lyc-jhaag-besancon.eclat-bfc.fr/,1 rue Edmond Labbé 25041 Besançon,1604,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyceejuleshaag1.jpg
0250011B,https://lyc-jhaag-besancon.eclat-bfc.fr/,1 rue Edmond Labbé 25041 Besançon,1612,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyceejuleshaag1.jpg
0251994G,http://www.lyc-germaine-tillion.ac-besancon.fr,1bis rue Pierre Donzelot BP 327 25206 Montbéliard,1629,,
0251994G,http://www.lyc-germaine-tillion.ac-besancon.fr,1bis rue Pierre Donzelot BP 327 25206 Montbéliard,1664,,
0750588G,https://www.education.gouv.fr/annuaire/75-paris/paris-16e/lycee/lp-rene-cassin.html,185 avenue de Versailles 75016 Paris,345,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20Ren%C3%A9-Cassin%2C%20185%20avenue%20de%20Versailles%2C%20Paris%2016e%204.jpg
0750588G,https://www.education.gouv.fr/annuaire/75-paris/paris-16e/lycee/lp-rene-cassin.html,185 avenue de Versailles 75016 Paris,366,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20Ren%C3%A9-Cassin%2C%20185%20avenue%20de%20Versailles%2C%20Paris%2016e%204.jpg
0311324W,https://rive-gauche.mon-ent-occitanie.fr,Avenue Jean Baylet 31081 Toulouse,321,,
0311324W,https://rive-gauche.mon-ent-occitanie.fr,Avenue Jean Baylet 31081 Toulouse,379,,
0492246A,https://www.esaip.org,,,http://commons.wikimedia.org/wiki/Special:FilePath/ESAIP%20%C3%89cole%20d%27Ing%C3%A9nieurs%20%C3%A0%20Angers%20et%20Grasse%20logo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Campus%20de%20l%27esaip%20%C3%89cole%20d%27Ing%C3%A9nieurs%20%C3%A0%20Angers%20et%20Grasse.jpg
0251021Z,http://www.stjoseph-stpaul.org,8 boulevard Diderot 25000 Besançon,439,,
0251021Z,http://www.stjoseph-stpaul.org,8 boulevard Diderot 25000 Besançon,462,,
0741164N,https://tommorel.ent.auvergnerhonealpes.fr,14 avenue du capitaine Anjot BP 26 74962 Annecy,433,,
0741164N,https://tommorel.ent.auvergnerhonealpes.fr,14 avenue du capitaine Anjot BP 26 74962 Annecy,454,,
0251028G,https://www.notredamesaintjean.com/,1 rue de l'Espérance 25000 Besançon,823,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Institution%20Notre-Dame%20Saint-Jean.png,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89tablissement%20Lyc%C3%A9e%20Saint-Jean.jpg
0251028G,https://www.notredamesaintjean.com/,1 rue de l'Espérance 25000 Besançon,838,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Institution%20Notre-Dame%20Saint-Jean.png,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89tablissement%20Lyc%C3%A9e%20Saint-Jean.jpg
0511146U,https://www.groupedelasalle-reims.com,20 rue de Contrai CS 90036 51723 Reims,460,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20De%20le%20Salle%201007893.jpg
0511146U,https://www.groupedelasalle-reims.com,20 rue de Contrai,460,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20De%20le%20Salle%201007893.jpg
0511146U,https://www.groupedelasalle-reims.com,20 rue de Contrai CS 90036 51723 Reims,504,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20De%20le%20Salle%201007893.jpg
0511146U,https://www.groupedelasalle-reims.com,20 rue de Contrai,504,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyc%C3%A9e%20De%20le%20Salle%201007893.jpg
0641923T,https://www.estia.fr/,,1000,http://commons.wikimedia.org/wiki/Special:FilePath/Logoestia.png,http://commons.wikimedia.org/wiki/Special:FilePath/Izarbel%20vue%20g%C3%A9n%C3%A9rale%2028082014.JPG
0691775E,https://www.univ-lyon2.fr/,,27712,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Universit%C3%A9%20Lumi%C3%A8re%20Lyon%202.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Univ-lyon2-berges-clio-2008-01-25%2001.jpg
0830077H,https://agricampus.fr,32 chemin Saint Lazare 83408 Hyères,,,
9840349G,https://www.upf.pf/fr,,2944,,http://commons.wikimedia.org/wiki/Special:FilePath/Universite%20Polyn%C3%A9sie%20fran%C3%A7aise%20UPF.jpg
0860038Z,http://www.lycee-alienor.fr,41 rue Pierre de Coubertin 86034 Poitiers,973,,
0860038Z,http://www.lycee-alienor.fr,41 rue Pierre de Coubertin 86034 Poitiers,974,,
7200118R,http://www.lyceemaritimebastia.fr,Batterie les Turquines 20200 Bastia,,,
0260015A,https://alain-borne.ent.auvergnerhonealpes.fr,10 place du Théâtre CS 50339 26216 Montélimar,1171,,
0260015A,https://alain-borne.ent.auvergnerhonealpes.fr,10 place du Théâtre CS 50339 26216 Montélimar,1226,,
0750673Z,http://lyc-colbert.ac-paris.fr,27 rue Château Landon 75010 Paris,640,,
0750673Z,http://lyc-colbert.ac-paris.fr,27 rue Château Landon 75010 Paris,664,,
0141599M,http://lycee-jean-jooris.etab.ac-caen.fr,1 rue Salvador Allende BP 20042 14162 Dives-sur-Mer,226,,
0141599M,http://lycee-jean-jooris.etab.ac-caen.fr,1 rue Salvador Allende BP 20042 14162 Dives-sur-Mer,253,,
0260074P,https://www.ensemble-montplaisir.org,75 rue Montplaisir BP 80034 26902 Valence,446,,
0260074P,https://www.ensemble-montplaisir.org,75 rue Montplaisir BP 80034 26902 Valence,452,,
0590044C,https://www.lycee-caudry.fr,4 avenue Jean Moulin BP 90207 59544 Caudry,797,,
0590044C,https://www.lycee-caudry.fr,4 avenue Jean Moulin BP 90207 59544 Caudry,810,,
0220186H,https://www.lp-rosaparks-rostrenen.ac-rennes.fr/,47 rue René Le Magorec BP 52 22110 Rostrenen,320,,
0220186H,https://www.lp-rosaparks-rostrenen.ac-rennes.fr/,47 rue René Le Magorec BP 52 22110 Rostrenen,330,,
0250067M,https://lyc-leshuisselets-montbeliard.eclat-bfc.fr,8 avenue de Lattre de Tassigny BP 326 25206 Montbéliard,580,,
0250067M,https://lyc-leshuisselets-montbeliard.eclat-bfc.fr,8 avenue de Lattre de Tassigny BP 326 25206 Montbéliard,614,,
0840039L,http://www.domaine-eguilles.fr,"840 Av d'Eguilles Domaine d'Eguilles, BP 70039 84271 Vedène",612,,
0840039L,http://www.domaine-eguilles.fr,"840 Av d'Eguilles Domaine d'Eguilles, BP 70039 84271 Vedène",631,,
0260765R,https://levalentin.education,Avenue de Lyon 26500 Bourg-lès-Valence,,,
0270018Y,http://hebert-lyc.spip.ac-rouen.fr/,20 rue Du Guesclin 27025 Evreux,446,,
0270018Y,http://hebert-lyc.spip.ac-rouen.fr/,20 rue Du Guesclin 27025 Evreux,499,,
0260791U,https://terre-horizon.fr/,1414 chemin de Rosey Ouest BP 224 26105 Romans-sur-Isère,,,
0130038W,http://www.lyc-marseilleveyre.ac-aix-marseille.fr/,83 traverse Parangon 13285 Marseille,,,http://commons.wikimedia.org/wiki/Special:FilePath/LyceeMarseilleveyreChateau.jpg
0270003G,http://lycees.ac-rouen.fr/fresnel/spip/,14 rue Kleber Mercier 27301 Bernay,1037,,
0270003G,http://lycees.ac-rouen.fr/fresnel/spip/,14 rue Kleber Mercier 27301 Bernay,1058,,
0270016W,http://briand-lyc.spip.ac-rouen.fr/,2 rue Pierre Sémard CS 73126 27031 Evreux,1236,,
0270016W,https://briand-lyc.spip.ac-rouen.fr/,2 rue Pierre Sémard CS 73126 27031 Evreux,1236,,
0270016W,http://briand-lyc.spip.ac-rouen.fr/,2 rue Pierre-Sémard 27000 EVREUX,1236,,
0270016W,https://briand-lyc.spip.ac-rouen.fr/,2 rue Pierre-Sémard 27000 EVREUX,1236,,
0270016W,http://briand-lyc.spip.ac-rouen.fr/,2 rue Pierre Sémard CS 73126 27031 Evreux,1263,,
0270016W,https://briand-lyc.spip.ac-rouen.fr/,2 rue Pierre Sémard CS 73126 27031 Evreux,1263,,
0270016W,http://briand-lyc.spip.ac-rouen.fr/,2 rue Pierre-Sémard 27000 EVREUX,1263,,
0270016W,https://briand-lyc.spip.ac-rouen.fr/,2 rue Pierre-Sémard 27000 EVREUX,1263,,
0270017X,https://modeste-leroy.lycee.ac-normandie.fr/,32 rue Pierre Brossolette BP 1607 27016 Evreux,780,,
0270017X,https://modeste-leroy.lycee.ac-normandie.fr/,32 rue Pierre Brossolette BP 1607 27016 Evreux,837,,
0270026G,https://louise-michel.lycee.ac-normandie.fr/,23 rue d'Eragny 27140 Gisors,1402,,
0270026G,https://louise-michel.lycee.ac-normandie.fr/,23 rue d'Eragny 27140 Gisors,1412,,
0271053Y,http://www.stadjutor.com,54 rue de Marzelles 27200 Vernon,390,,http://commons.wikimedia.org/wiki/Special:FilePath/Manoir%20du%20lyc%C3%A9e%20Saint-Adjutor%20de%20Vernon.jpg
0271053Y,http://www.stadjutor.com,54 rue de Marzelles 27200 Vernon,396,,http://commons.wikimedia.org/wiki/Special:FilePath/Manoir%20du%20lyc%C3%A9e%20Saint-Adjutor%20de%20Vernon.jpg
0690520R,https://www.la-favorite.org/,62 rue de la Favorite 69322 Lyon,639,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyon%205e%20-%20Rue%20de%20la%20Favorite%20-%20Centre%20scolaire%20La%20Favorite%20-%20Entr%C3%A9e.jpg
0690520R,https://www.la-favorite.org/,62 rue de la Favorite 69322 Lyon,653,,http://commons.wikimedia.org/wiki/Special:FilePath/Lyon%205e%20-%20Rue%20de%20la%20Favorite%20-%20Centre%20scolaire%20La%20Favorite%20-%20Entr%C3%A9e.jpg
0271585B,http://lycee-jeanmoulin-andelys.fr/,Rue Maréchal Foch BP 515 27705 Les Andelys,599,,
0271585B,http://lycee-jeanmoulin-andelys.fr/,Rue Maréchal Foch BP 515 27705 Les Andelys,622,,
0271666P,http://iutevreux.univ-rouen.fr/,,,,
0280007F,http://lyc-marceau-chartres.tice.ac-orleans-tours.fr/eva/,2 rue Pierre Mendès-France BP 10309 28006 Chartres,1129,,http://commons.wikimedia.org/wiki/Special:FilePath/Chartres%20-%20Couvent%20des%20Cordeliers.jpg
0280007F,http://lyc-marceau-chartres.tice.ac-orleans-tours.fr/eva/,2 rue Pierre Mendès-France BP 10309 28006 Chartres,1204,,http://commons.wikimedia.org/wiki/Special:FilePath/Chartres%20-%20Couvent%20des%20Cordeliers.jpg
0280015P,http://www.emile-zola-chateaudun.fr,26 rue de Civry 28205 Châteaudun,900,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teaudun%20-%20coll%C3%A8ge-lyc%C3%A9e%20%C3%89mile-Zola%20%2801%29.jpg
0280015P,http://www.emile-zola-chateaudun.fr,26 rue de Civry 28205 Châteaudun,925,,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teaudun%20-%20coll%C3%A8ge-lyc%C3%A9e%20%C3%89mile-Zola%20%2801%29.jpg
0280019U,http://www.lyceerotroudreux.com,Les Marchebeaux CS 50102 28109 Dreux,1305,,
0280019U,http://www.lyceerotroudreux.com,Les Marchebeaux CS 50102 28109 Dreux,1399,,
0840082H,http://www.vincentdepaul84.com/lycee,1 rue Chiron 84000 Avignon,752,,
0840082H,http://www.vincentdepaul84.com/lycee,1 rue Chiron 84000 Avignon,764,,
0021906L,https://www.saint-charles-chauny.fr/,1 rue du Brouage 02300 Chauny,416,,
0021906L,https://www.saint-charles-chauny.fr/,1 rue du Brouage 02300 Chauny,420,,
0280036M,https://www.remibelleau.fr,33 rue Bretonnerie 28400 Nogent-le-Rotrou,994,,
0280036M,https://www.remibelleau.fr,33 rue Bretonnerie 28400 Nogent-le-Rotrou,1016,,
0280044W,http://www.lycee-jdb.fr,20 rue du Commandant Chesne 28000 Chartres,1705,,
0280044W,http://www.lycee-jdb.fr,20 rue du Commandant Chesne 28000 Chartres,1843,,
0280665W,http://ind-chartres.fr,2 avenue Bethouart 28000 Chartres,812,,
0280665W,http://ind-chartres.fr,2 avenue Bethouart 28000 Chartres,814,,
0280706R,http://www.legta.chartres.educagri.fr,La Saussaye 28630 Sours,,,
0281047L,https://www.lyceefulbert.fr/,62 rue Saint Cheron BP 892 28011 Chartres,1076,,
0281047L,https://www.lyceefulbert.fr/,62 rue Saint Cheron BP 892 28011 Chartres,1183,,
0741410F,,2 route DE NANFRAY CRAN GEVRIER 74960 ANNECY 74960 Annecy,,,
0170025K,https://www.lycee-jamain.fr,2A boulevard Edouard Pouzet BP 90319 17312 Rochefort,382,,
0170025K,https://www.lycee-jamain.fr,2A boulevard Edouard Pouzet BP 90319 17312 Rochefort,396,,
0860789R,https://www.isaac-etoile.fr,62 rue du Porteau CS 70019 86001 Poitiers,366,,
0860789R,https://www.isaac-etoile.fr,62 rue du Porteau CS 70019 86001 Poitiers,371,,
0290044R,https://lycee-polyvalent-elorn-landerneau.fr/,10 place Saint Houardon BP 759 29207 Landerneau,1362,,
0290044R,https://lycee-polyvalent-elorn-landerneau.fr/,10 place Saint Houardon BP 759 29207 Landerneau,1369,,
0290051Y,https://www.lyceetristancorbiere.fr/,16 rue de Kerveguen BP 17149 29671 Morlaix,767,,
0290051Y,https://www.lyceetristancorbiere.fr/,16 rue de Kerveguen BP 17149 29671 Morlaix,773,,
0290070U,https://www.lycee-chaptal.fr/,35 chemin des Justices BP 90302 29105 Quimper,282,,
0290070U,https://www.lycee-chaptal.fr/,35 chemin des Justices BP 90302 29105 Quimper,285,,
0290119X,http://www.enib.fr/,,599,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290119X,http://www.enib.fr/,,611,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290119X,http://www.enib.fr/,,624,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290119X,http://www.enib.fr/,,628,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290119X,http://www.enib.fr/,,637,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290119X,http://www.enib.fr/,,638,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290119X,http://www.enib.fr/,,645,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290119X,http://www.enib.fr/,,651,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290119X,http://www.enib.fr/,,663,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290119X,http://www.enib.fr/,,667,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290119X,http://www.enib.fr/,,676,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290119X,http://www.enib.fr/,,740,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290119X,http://www.enib.fr/,,760,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290119X,http://www.enib.fr/,,805,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290119X,http://www.enib.fr/,,823,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20ENIB%202012.png,http://commons.wikimedia.org/wiki/Special:FilePath/Enib%20technopole.JPG
0290098Z,https://lycee-de-cornouaille-quimper.ac-rennes.fr/,7 rue de la Vendée BP 10303 29191 QUIMPER,715,,
0290098Z,https://lycee-de-cornouaille-quimper.ac-rennes.fr/,8 avenue des oiseaux - BP10303 - 29191 QUIMPER CEDEX,715,,
0290098Z,https://lycee-de-cornouaille-quimper.ac-rennes.fr/,7 rue de la Vendée BP 10303 29191 QUIMPER,728,,
0290098Z,https://lycee-de-cornouaille-quimper.ac-rennes.fr/,8 avenue des oiseaux - BP10303 - 29191 QUIMPER CEDEX,728,,
0290126E,https://cmk29.educagri.fr,Ploujean 29600 Morlaix,,,
0290170C,http://www.likes.org,20 place de la Tourbie CS 41012 29196 Quimper,1405,,
0290170C,http://www.likes.org,20 place de la Tourbie CS 41012 29196 Quimper,1460,,
0290177K,http://www.lekreisker.fr,2 rue Cadiou BP 91 29250 Saint-Pol-de-Léon,733,,http://commons.wikimedia.org/wiki/Special:FilePath/Chapelle%20de%20la%20Sainte-Famille%20du%20lyc%C3%A9e%20du%20Kreisker.jpg
0290177K,https://www.lekreisker.fr,2 rue Cadiou BP 91 29250 Saint-Pol-de-Léon,733,,http://commons.wikimedia.org/wiki/Special:FilePath/Chapelle%20de%20la%20Sainte-Famille%20du%20lyc%C3%A9e%20du%20Kreisker.jpg
0290177K,http://www.lekreisker.fr,2 rue Cadiou BP 91 29250 Saint-Pol-de-Léon,747,,http://commons.wikimedia.org/wiki/Special:FilePath/Chapelle%20de%20la%20Sainte-Famille%20du%20lyc%C3%A9e%20du%20Kreisker.jpg
0290177K,https://www.lekreisker.fr,2 rue Cadiou BP 91 29250 Saint-Pol-de-Léon,747,,http://commons.wikimedia.org/wiki/Special:FilePath/Chapelle%20de%20la%20Sainte-Famille%20du%20lyc%C3%A9e%20du%20Kreisker.jpg
0290181P,http://www.javouhey-brest.fr,4 rue du Rempart CS 63816 29238 Brest,427,,
0290181P,http://www.javouhey-brest.fr,4 rue du Rempart CS 63816 29238 Brest,462,,
9720468B,http://site.ac-martinique.fr/lpraymondneris/,Boulevard Allègre Cité scolaire 97290 Le Marin,453,,
9720468B,http://site.ac-martinique.fr/lpraymondneris/,Boulevard Allègre Cité scolaire 97290 Le Marin,481,,
0291574D,https://www.lycee-kerbernez.com,Kerbernez 29700 Plomelin,,,
0941954N,https://www.esitc-paris.fr,,,,
